,date,open,high,close,low,volume,time,bb_bbm,bb_bbh,bb_bbl
160,7/25/2020,9551.21,9747.76,9711.33,9536.64,6973.110894,1595635200,11288.661,12433.61269,10143.70931
161,7/24/2020,9613.24,9645.55,9551.21,9475.7,9798.893466,1595548800,11176.424,12522.82831,9830.019689
162,7/23/2020,9536.2,9686,9613.24,9450.04,12992.97192,1595462400,11078.7635,12573.0657,9584.4613
163,7/22/2020,9394.14,9567.77,9536.18,9277,10362.35265,1595376000,10986.146,12615.67009,9356.621906
164,7/21/2020,9161.05,9438,9394.14,9157.04,9603.915113,1595289600,10860.8665,12573.3321,9148.400899
165,7/20/2020,9214.01,9223.51,9161.05,9131,5815.330842,1595203200,10734.495,12553.71071,8915.279285
166,7/19/2020,9175.83,9245.03,9212.87,9105.37,3520.072476,1595116800,10606.3895,12474.66369,8738.115307
167,7/18/2020,9154.29,9210,9175.85,9122.65,4121.626974,1595030400,10484.856,12392.89252,8576.819485
168,7/17/2020,9130.93,9182.99,9154.29,9054.99,6423.747162,1594944000,10353.876,12249.59216,8458.159843
169,7/16/2020,9190.8,9216.02,9130.11,9005,8765.698589,1594857600,10222.544,12074.74726,8370.340738
170,7/15/2020,9256.94,9273.98,9190.16,9154.01,7196.328663,1594771200,10122.2,11969.79739,8274.602613
171,7/14/2020,9236.91,9280,9256.94,9100,7497.563092,1594684800,10023.3905,11833.76745,8213.013546
172,7/13/2020,9303.38,9339.61,9236.92,9193.52,8698.436188,1594598400,9931.8095,11706.39567,8157.223331
173,7/12/2020,9235,9347.53,9303.37,9159.33,5419.213577,1594512000,9806.4745,11374.82885,8238.120151
174,7/11/2020,9291.04,9303.04,9235,9182.35,3369.217287,1594425600,9700.6435,11115.83121,8285.455789
175,7/10/2020,9236.95,9322.23,9291.05,9118,6892.470611,1594339200,9609.3985,10875.25336,8343.54364
176,7/9/2020,9435.28,9446.62,9236.95,9154.79,8450.141101,1594252800,9515.74,10585.60515,8445.874849
177,7/8/2020,9253.94,9475,9435.28,9232.2,10135.31537,1594166400,9440.7925,10289.91847,8591.666528
178,7/7/2020,9343.31,9379.34,9253.94,9201.57,6326.838654,1594080000,9351.044,9773.619598,8928.468402
179,7/6/2020,9074.37,9375.9,9343.31,9061.59,9959.282002,1593993600,9321.1595,9645.813392,8996.505608
180,7/5/2020,9138.51,9145,9074.39,8905.84,4601.326459,1593907200,9289.3125,9577.540981,9001.084019
181,7/4/2020,9059.73,9195.84,9138.51,9039.84,5300.788233,1593820800,9268.6775,9537.383032,8999.971968
182,7/3/2020,9091.98,9126.12,9063.87,9036.74,7738.469721,1593734400,9241.209,9473.220095,9009.197905
183,7/2/2020,9239.41,9265,9091.53,8938,10774.18559,1593648000,9218.9765,9416.286395,9021.666605
184,7/1/2020,9135.91,9297.2,9239.97,9088,7550.159997,1593561600,9211.268,9391.947843,9030.588157
0,7/1/2020,9135.91,9297.2,9239.97,9088,7550.159997,1593561600,9215.214,9394.778232,9035.649768
1,6/30/2020,9188.79,9201,9136.2,9059.6,6820.867409,1593475200,9211.3805,9394.224899,9028.536101
2,6/29/2020,9113.23,9236.75,9184.45,9014,8658.426725,1593388800,9211.8105,9394.358854,9029.262146
3,6/28/2020,9002.38,9189,9113.24,8931.77,5537.757506,1593302400,9209.758,9395.737993,9023.778007
4,6/27/2020,9155.42,9188.14,9002.46,8815.01,8507.26841,1593216000,9203.3755,9407.706956,8999.044044
5,6/26/2020,9242.98,9291.73,9155.42,9027.62,10702.37319,1593129600,9201.6385,9406.977954,8996.299046
6,6/25/2020,9285.94,9335,9243.51,8979.07,13529.05627,1593043200,9200.967,9405.665512,8996.268488
7,6/24/2020,9623.56,9663.38,9285.91,9195,13410.75869,1592956800,9203.4165,9410.930403,8995.902597
8,6/23/2020,9690.67,9724.53,9623.56,9572.22,7946.973557,1592870400,9219.426,9493.912384,8944.939616
9,6/22/2020,9286.14,9792,9690.74,9267.58,11775.73859,1592784000,9242.213,9585.206663,8899.219337
10,6/21/2020,9355.74,9419.35,9286.14,9273,3088.668499,1592697600,9241.9675,9584.827993,8899.107007
11,6/20/2020,9300.42,9391.71,9355.74,9161,6900.609341,1592611200,9247.907,9594.3114,8901.5026
12,6/19/2020,9376.14,9430,9301.91,9229,7871.963748,1592524800,9241.2385,9577.957477,8904.519523
13,6/18/2020,9457.51,9482.66,9376.14,9267.18,6300.566491,1592438400,9247.3485,9589.163886,8905.533114
14,6/17/2020,9526.25,9558.48,9457.51,9227.03,8937.926232,1592352000,9253.0585,9604.767458,8901.349542
15,6/16/2020,9432.57,9592.04,9526.25,9381,10345.29527,1592265600,9275.6515,9636.483385,8914.819615
16,6/15/2020,9328.63,9499,9432.53,8895.01,18589.28587,1592179200,9290.3525,9651.594505,8929.110495
17,6/14/2020,9475,9481,9325,9240,4829.797263,1592092800,9303.409,9649.52332,8957.29468
18,6/13/2020,9464.71,9494.45,9475,9346,4581.792063,1592006400,9322.5825,9662.04499,8983.12001
19,6/12/2020,9268.16,9552.87,9464.17,9227,10992.51648,1591920000,9333.7925,9676.395134,8991.189866
20,6/11/2020,9894.35,9973.25,9268.16,9050,26779.87939,1591833600,9335.202,9676.478444,8993.925556
21,6/10/2020,9779.7,10018.67,9894.04,9690,12965.42597,1591747200,9373.094,9779.623235,8966.564765
22,6/9/2020,9781.51,9886,9779.41,9567.33,10329.87715,1591660800,9402.842,9836.001869,8969.682131
23,6/8/2020,9750.12,9815,9781.51,9632.79,8533.836149,1591574400,9436.2555,9877.917872,8994.593128
24,6/7/2020,9670.28,9822,9750.12,9370,11628.94528,1591488000,9473.6385,9887.815001,9059.461999
25,6/6/2020,9613.42,9735.13,9671.7,9526.03,6501.317317,1591401600,9499.4525,9895.015128,9103.889872
26,6/5/2020,9791.96,9855,9613.21,9585.44,12495.89786,1591315200,9517.9375,9898.187224,9137.687776
27,6/4/2020,9668.06,9888,9788.03,9450,12441.27299,1591228800,9543.0435,9925.000627,9161.086373
28,6/3/2020,9521.53,9695,9668.07,9385.22,11446.72194,1591142400,9545.269,9929.588112,9160.949888
29,6/2/2020,10208.96,10237.6,9522.46,9270,33220.58269,1591056000,9536.855,9915.391241,9158.318759
30,6/1/2020,9445.83,10428,10208.96,9417.42,21676.60829,1590969600,9582.996,10044.02435,9121.967647
31,5/31/2020,9700.32,9705.6,9446.57,9369.58,7944.716693,1590883200,9587.5375,10041.25326,9133.821737
32,5/30/2020,9423.85,9764,9700.33,9326.43,10509.69815,1590796800,9607.4585,10043.91975,9170.997248
33,5/29/2020,9580.01,9609.02,9423.84,9330.01,10415.42644,1590710400,9609.8435,10041.71984,9177.96716
34,5/28/2020,9208.53,9625,9580.19,9112,14511.07649,1590624000,9615.9775,10042.47655,9189.478454
35,5/27/2020,8844.41,9230,9208.53,8811.46,10936.67835,1590537600,9600.0915,10061.05187,9139.131128
36,5/26/2020,8900,9016.99,8844.42,8694.23,11507.43098,1590451200,9570.686,10134.2623,9007.109703
37,5/25/2020,8715.69,8977,8899.31,8632.93,12328.24204,1590364800,9549.4015,10177.00245,8921.800554
38,5/24/2020,9181.09,9306.23,8715.73,8680.7,13004.34568,1590278400,9511.438,10236.70523,8786.17077
39,5/23/2020,9168.84,9313.83,9181.76,9090.11,6878.847917,1590192000,9497.3175,10236.57771,8758.057285
40,5/22/2020,9059.32,9267.34,9168.84,8923.5,13731.91887,1590105600,9492.3515,10238.99993,8745.703067
41,5/21/2020,9509.4,9568,9061.96,8800,28081.22891,1590019200,9450.7475,10195.95683,8705.538167
42,5/20/2020,9783.57,9836.99,9509.41,9294.54,16895.54925,1589932800,9437.2475,10167.79004,8706.704962
43,5/19/2020,9728.52,9898,9783.76,9463.22,15229.62611,1589846400,9437.36,10168.11522,8706.604776
44,5/18/2020,9677.45,9957.25,9728.52,9436.97,17710.29958,1589760000,9436.28,10165.24474,8707.315256
45,5/17/2020,9380.01,9896,9676.63,9325.81,13540.66294,1589673600,9436.5265,10165.81277,8707.24023
46,5/16/2020,9312.1,9594.99,9383.16,9215.01,10782.32774,1589587200,9425.024,10150.04498,8700.003022
47,5/15/2020,9795.34,9849,9312.1,9120,25180.97967,1589500800,9401.2275,10108.04149,8694.413508
48,5/14/2020,9320.85,9943.93,9795.34,9257.15,28752.36042,1589414400,9407.591,10126.095,8689.087004
49,5/13/2020,8821.41,9420.18,9321.26,8803.97,21357.63023,1589328000,9397.531,10114.95334,8680.108664
50,5/12/2020,8572.4,8982.9,8821.42,8534.85,20219.23699,1589241600,9328.154,9984.004218,8672.303782
51,5/11/2020,8729.86,9182.66,8572.4,8185,39999.37731,1589155200,9284.4455,10015.14799,8553.743011
52,5/10/2020,9537.21,9559.98,8729.86,8106.7,50909.8443,1589068800,9235.922,9978.504682,8493.339318
53,5/9/2020,9810.01,9920.73,9537.21,9521,17931.17486,1588982400,9241.5905,9991.519009,8491.661991
54,5/8/2020,10000.37,10049,9810,9730,26363.71689,1588896000,9253.081,10029.96747,8476.194528
55,5/7/2020,9155.79,10079,10004.77,9028.89,39447.57512,1588809600,9292.893,10135.40289,8450.383106
56,5/6/2020,9028.78,9418,9155.79,8922.13,27650.87868,1588723200,9308.4615,10128.45372,8488.469275
57,5/5/2020,8887.81,9126.27,9028.79,8769.69,16392.29937,1588636800,9314.9355,10123.87421,8505.996789
58,5/4/2020,8907.85,8970,8883.53,8533.98,18380.62654,1588550400,9323.3255,10110.41696,8536.234042
59,5/3/2020,8984.69,9203.52,8909.95,8731.01,17147.65372,1588464000,9309.735,10115.30428,8504.165723
60,5/2/2020,8829.42,9025,8985.58,8762.01,10539.26529,1588377600,9300.572,10116.4464,8484.697604
61,5/1/2020,8624.68,9075.98,8829.42,8622.72,21660.21989,1588291200,9288.945,10124.48075,8453.409252
62,4/30/2020,8794.99,9478.66,8624.28,8407,44843.96468,1588204800,9244.6885,10121.56955,8367.807445
63,4/29/2020,7757.18,8988,8793.75,7720,48689.7503,1588118400,9195.188,10056.38988,8333.986121
64,4/28/2020,7789.77,7794.74,7755.01,7672,10984.76644,1588032000,9096.5125,10126.39365,8066.631348
65,4/27/2020,7706.4,7810.99,7789.77,7635.69,15455.73612,1587945600,9002.1695,10142.02068,7862.318321
66,4/26/2020,7547.61,7715,7706.4,7490,9292.640777,1587859200,8918.3315,10174.48373,7662.179265
67,4/25/2020,7514.99,7720,7547.61,7437.94,7443.796196,1587772800,8830.107,10205.44294,7454.77106
68,4/24/2020,7491.5,7612.24,7514.64,7390,13764.56695,1587686400,8716.072,10130.03408,7302.109922
69,4/23/2020,7136.81,7775,7488.83,7031.14,22759.36482,1587600000,8624.4505,10105.55983,7143.341171
70,4/22/2020,6853.67,7167.37,7136.84,6826,13141.14072,1587513600,8540.2215,10152.71781,6927.72519
71,4/21/2020,6837.22,6959,6853.68,6776,14467.84249,1587427200,8454.2855,10226.08733,6682.483671
72,4/20/2020,7130.7,7227.11,6838.19,6748.72,18396.60556,1587340800,8359.702,10259.87627,6459.527735
73,4/19/2020,7262.04,7275,7130.71,7063.02,8887.888751,1587254400,8239.377,10130.81272,6347.941285
74,4/18/2020,7036.45,7308,7261.76,7021,11510.52117,1587168000,8111.965,9903.715394,6320.214606
75,4/17/2020,7114.76,7156.66,7037.46,7000,13514.57644,1587081600,7963.5995,9587.388351,6339.810649
76,4/16/2020,6623.62,7217.27,7112.64,6456,28117.55708,1586995200,7861.442,9428.448187,6294.435813
77,4/15/2020,6876.92,6940,6624.12,6605.89,14753.81361,1586908800,7741.2085,9300.482974,6181.934026
78,4/14/2020,6860.51,6997.38,6877.37,6771.41,12868.60616,1586822400,7640.9005,9150.653399,6131.147601
79,4/13/2020,6908.12,6908.13,6861.21,6555,22323.76662,1586736000,7538.4635,8965.651851,6111.275149
80,4/12/2020,6889.78,7200,6908.13,6787.44,12733.98839,1586649600,7434.591,8720.803826,6148.378174
81,4/11/2020,6871.83,6955,6889.65,6775,8066.075369,1586563200,7337.6025,8472.062243,6203.142757
82,4/10/2020,7293.23,7305.91,6871.91,6750,19671.19021,1586476800,7249.984,8234.136938,6265.831062
83,4/9/2020,7370.38,7377,7293.24,7110,12369.84268,1586390400,7174.9585,7860.358549,6489.558451
84,4/8/2020,7200.01,7430,7370.11,7154.22,15429.12192,1586304000,7155.7135,7794.944773,6516.482227
85,4/7/2020,7341.55,7466,7200.01,7073,22743.06622,1586217600,7126.2255,7696.423149,6556.027851
86,4/6/2020,6778.64,7373.37,7341.56,6773.28,27992.01319,1586131200,7107.9835,7623.490605,6592.476395
87,4/5/2020,6874.77,6925,6778.25,6681,8962.910598,1586044800,7069.5155,7562.383608,6576.647392
88,4/4/2020,6741.99,7025.53,6874.77,6658.16,10217.67908,1585958400,7037.522,7492.255585,6582.788415
89,4/3/2020,6804.24,7050,6741.99,6606.06,14953.17964,1585872000,7000.18,7422.005775,6578.354225
90,4/2/2020,6666.11,7292.11,6804.52,6570.92,28761.00804,1585785600,6983.564,7408.715731,6558.412269
91,4/1/2020,6424.02,6744.99,6666.11,6160,17900.25086,1585699200,6974.1855,7418.239108,6530.131892
92,3/31/2020,6406.4,6524.79,6424.35,6333.91,11939.02533,1585612800,6953.4935,7455.724355,6451.262645
93,3/30/2020,5878.98,6631.23,6406.4,5853,23659.80264,1585526400,6917.278,7465.521289,6369.034711
94,3/29/2020,6251.45,6279.96,5877.21,5870.46,16111.23638,1585440000,6848.0505,7536.538435,6159.562565
95,3/28/2020,6372.36,6372.36,6251.82,6030,20353.87485,1585353600,6808.7685,7537.991583,6079.545417
96,3/27/2020,6760,6880,6372.36,6260,20458.24402,1585267200,6771.7545,7510.611088,6032.897912
97,3/26/2020,6691.71,6795,6758.18,6520.13,17456.11705,1585180800,6778.4575,7514.261143,6042.653857
98,3/25/2020,6766,6983.31,6690.96,6470,31266.36828,1585094400,6769.137,7504.415138,6033.858862
99,3/24/2020,6493.58,6866.1,6766.64,6403.16,40618.19871,1585008000,6764.4085,7498.47271,6030.34429
100,3/23/2020,5815.24,6641.03,6490.63,5678.2,42437.9707,1584921600,6743.5335,7483.781406,6003.285594
101,3/22/2020,6198.64,6420,5818.25,5738,28089.48698,1584835200,6689.9635,7528.681502,5851.245498
102,3/21/2020,6210.47,6470,6198.78,5851,23514.96654,1584748800,6656.307,7516.858095,5795.755905
103,3/20/2020,6183.82,6990,6206.1,5657,53024.40104,1584662400,6601.95,7431.486011,5772.413989
104,3/19/2020,5413.88,6441.37,6186.26,5261.69,54666.67461,1584576000,6542.7575,7311.302009,5774.212991
105,3/18/2020,5331.71,5452.82,5413.64,5001,37513.03523,1584489600,6453.439,7306.27813,5600.59987
106,3/17/2020,5039.95,5569.44,5331.71,4935.6,44347.15487,1584403200,6352.9465,7236.599723,5469.293277
107,3/16/2020,5346.86,5350.3,5037.61,4432.3,80184.03685,1584316800,6265.9145,7295.666971,5236.162029
108,3/15/2020,5161.16,5985,5345.35,5085.91,43763.76237,1584230400,6189.4435,7253.56083,5125.32617
109,3/14/2020,5630.93,5669,5165.25,5050,32760.12278,1584144000,6110.6065,7231.417608,4989.795392
110,3/13/2020,4857.1,5995,5637.6,3858,130316.6468,1584057600,6052.2605,7143.610287,4960.910713
111,3/12/2020,7938.05,7969.45,4857.1,4644,113902.2033,1583971200,5961.81,7131.698314,4791.921686
112,3/11/2020,7894.68,7987.97,7938.05,7583.27,13647.86514,1583884800,6037.495,7481.116158,4593.873842
113,3/10/2020,7934.56,8158.25,7894.68,7733.56,17172.4713,1583798400,6111.909,7762.515349,4461.302651
114,3/9/2020,8037.73,8187.03,7934.52,7630,25563.61417,1583712000,6214.7745,8041.120996,4388.428004
115,3/8/2020,8901.36,8901.37,8037.76,8002.2,16591.9141,1583625600,6304.0715,8296.062077,4312.080923
116,3/7/2020,9158.51,9214.67,8901.37,8850.47,6478.253345,1583539200,6430.522,8722.317536,4138.726464
117,3/6/2020,9070.18,9182.08,9158.51,9000.01,6422.128853,1583452800,6550.5385,9131.550451,3969.526549
118,3/5/2020,8759.99,9174.24,9070.17,8759.99,10073.31421,1583366400,6669.499,9474.990263,3864.007737
119,3/4/2020,8757.83,8847,8760.66,8670.57,5688.585097,1583280000,6769.2,9719.407393,3818.992607
120,3/3/2020,8919.21,8927.45,8757.84,8635.31,9152.706927,1583193600,6882.5605,9953.022812,3812.098188
121,3/2/2020,8522.3,8973.45,8915,8487.33,10216.69254,1583107200,7037.398,10188.81846,3885.977543
122,3/1/2020,8523.33,8752.34,8522.31,8400,7353.139605,1583020800,7153.5745,10343.8409,3963.308103
123,2/29/2020,8708.61,8799,8525.07,8520.67,5142.708305,1582934400,7269.523,10482.10481,4056.941194
124,2/28/2020,8814.9,8899.94,8708.89,8428.8,13643.2859,1582848000,7395.6545,10626.24407,4165.064931
125,2/27/2020,8778.3,8972.92,8812.49,8520,14781.0202,1582761600,7565.597,10717.89702,4413.296979
126,2/26/2020,9304.99,9375.36,8778.3,8602,21610.4629,1582675200,7737.9265,10756.91393,4718.939073
127,2/25/2020,9660,9681.56,9305,9230,9370.804061,1582588800,7951.296,10773.52578,5129.066218
128,2/24/2020,9965,10030,9660,9474.74,11274.83221,1582502400,8167.0285,10813.64178,5520.41522
129,2/23/2020,9668.23,10025.66,9965.01,9667.13,5631.937285,1582416000,8407.0165,10777.37461,6036.658393
130,2/22/2020,9695.66,9722.97,9668.23,9575.01,3301.243628,1582329600,8608.548,10667.75564,6549.340355
131,2/21/2020,9610.05,9769.66,9695.66,9566.98,7073.366177,1582243200,8850.476,10045.4277,7655.524295
132,2/20/2020,9593.48,9698.1,9610.05,9393.39,12382.01006,1582156800,8934.076,10095.47172,7772.680276
133,2/19/2020,10188.04,10315,9600.08,9280.98,16637.05015,1582070400,9019.346,10111.31651,7927.375491
134,2/18/2020,9700,10298.25,10188.04,9610.27,11606.56133,1581984000,9132.022,10218.03108,8046.012925
135,2/17/2020,9920.52,9969.38,9700,9467,10144.62802,1581897600,9215.134,10203.47768,8226.79032
136,2/16/2020,9911.22,10048.34,9921,9612.12,9430.328879,1581811200,9266.1155,10289.04588,8243.185117
137,2/15/2020,10371.33,10400,9911.22,9750,12323.2886,1581724800,9303.751,10362.82466,8244.677339
138,2/14/2020,10236.49,10395.66,10371.33,10102.5,8026.496207,1581638400,9368.809,10518.47844,8219.139563
139,2/13/2020,10351.13,10522.51,10236.49,10083.1,17101.28535,1581552000,9442.6005,10615.87118,8269.329817
140,2/12/2020,10270.01,10483.86,10351.13,10250,13740.98485,1581465600,9522.265,10714.9444,8329.585602
141,2/11/2020,9851.78,10400,10270.01,9706,16722.06582,1581379200,9590.0155,10790.92931,8389.101687
142,2/10/2020,10168.36,10199,9851.78,9736,13249.58715,1581292800,9656.489,10756.59091,8556.387093
143,2/9/2020,9905.64,10178.91,10168.35,9888.76,9649.749387,1581206400,9738.653,10728.39997,8748.906032
144,2/8/2020,9807.92,9955,9905.64,9653.47,8100.971123,1581120000,9798.4905,10669.56542,8927.415579
145,2/7/2020,9763.01,9885,9808.05,9713.99,8516.628405,1581033600,9848.2685,10592.87511,9103.661892
146,2/6/2020,9613.91,9857,9763.01,9521.47,12672.13678,1580947200,9897.504,10460.73552,9334.272478
147,2/5/2020,9164.33,9769.7,9613.82,9150,13267.06194,1580860800,9912.945,10424.95982,9400.930182
148,2/4/2020,9280.49,9350,9164.33,9078.05,8190.748987,1580774400,9888.1615,10487.32002,9289.002977
149,2/3/2020,9325.01,9619.95,9280.49,9220,11910.28573,1580688000,9853.9355,10507.37031,9200.50069
150,2/2/2020,9380.18,9480,9323.5,9140,7307.922915,1580601600,9836.699,10526.0202,9147.377797
151,2/1/2020,9334.98,9458.08,9380.18,9285.01,4387.419862,1580515200,9820.925,10536.37728,9105.472721
152,1/31/2020,9502.71,9522.5,9334.98,9195.49,9719.061315,1580428800,9807.1715,10548.42057,9065.92243
153,1/30/2020,9287.9,9574.68,9503.08,9171.11,12948.39767,1580342400,9802.3215,10550.1671,9054.475898
154,1/29/2020,9391.14,9439.83,9288.44,9224.75,12233.05064,1580256000,9757.3415,10515.12731,8999.555693
155,1/28/2020,8895.95,9418.91,9394.5,8880.87,17578.54006,1580169600,9742.0665,10516.00397,8968.129029
156,1/27/2020,8595,8985,8895.96,8556.6,9548.60475,1580083200,9690.8145,10542.4294,8839.199598
157,1/26/2020,8326.8,8595,8595,8278.68,5497.32294,1579996800,9625.0035,10593.69837,8656.308627
158,1/25/2020,8427.58,8437.76,8326.81,8252.73,3783.208317,1579910400,9522.7775,10582.13096,8463.424037
159,1/24/2020,8385.21,8509.99,8427.26,8216.71,8634.967923,1579824000,9432.316,10540.31024,8324.321758
160,1/23/2020,8660.38,8665,8385.22,8278,12206.24491,1579737600,9334.0205,10447.32252,8220.718478
161,1/22/2020,8722.03,8791.76,8660.38,8565,5481.369608,1579651200,9253.539,10316.11857,8190.959431
162,1/21/2020,8628.89,8774.31,8722.03,8465,7520.65103,1579564800,9197.0515,10246.44842,8147.65458
163,1/20/2020,8697.53,8734.84,8628.89,8504.06,5605.805614,1579478400,9120.0785,10096.50662,8143.650383
164,1/19/2020,8908.95,9194.99,8697.53,8465,15218.51476,1579392000,9059.673,9982.226328,8137.119672
165,1/18/2020,8899.42,8980,8909.32,8800.1,5600.218278,1579305600,9014.7365,9872.369909,8157.103091
166,1/17/2020,8714.77,9013,8899.42,8665.67,15447.36513,1579219200,8971.557,9758.166255,8184.947745
167,1/16/2020,8808.81,8850,8714.76,8580,9265.764235,1579132800,8926.604,9662.375445,8190.832555
168,1/15/2020,8812.58,8900,8808.81,8550,14977.61979,1579046400,8908.828,9637.91512,8179.74088
169,1/14/2020,8105.6,8893.69,8815.69,8105.23,27075.80822,1578960000,8885.588,9595.176647,8175.999353
170,1/13/2020,8180.81,8195.81,8104.5,8041.95,6678.028403,1578873600,8824.638,9581.158156,8068.117844
171,1/12/2020,8017.47,8185,8180.81,7963.25,3920.740098,1578787200,8764.6695,9525.665807,8003.673193
172,1/11/2020,8198.09,8290,8020,8000.01,7557.368793,1578700800,8698.9205,9478.458423,7919.382577
173,1/10/2020,7813.78,8199.77,8198.09,7671,13419.69851,1578614400,8633.671,9348.850084,7918.491916
174,1/9/2020,8047.75,8048.67,7813.78,7744.48,9477.659838,1578528000,8559.938,9293.719073,7826.156927
175,1/8/2020,8160.01,8469.39,8045.51,7845,23927.67533,1578441600,8492.4885,9151.173106,7833.803894
176,1/7/2020,7764.63,8216,8158.52,7723,19857.45755,1578355200,8455.6165,9102.282081,7808.950919
177,1/6/2020,7355.4,7805,7764.63,7343.17,11770.42968,1578268800,8414.098,9123.244069,7704.951931
178,1/5/2020,7348.63,7488.87,7355.4,7312.22,5942.014946,1578182400,8365.5275,9211.75219,7519.30281
179,1/4/2020,7334.45,7398,7348.63,7263.32,4742.46621,1578096000,8311.596,9265.805476,7357.386524
180,1/3/2020,6945.02,7401.2,7334.45,6854.67,14056.39238,1578009600,8259.0575,9302.778397,7215.336603
181,1/2/2020,7174.33,7186.18,6945.02,6903,8010.927387,1577923200,8173.2895,9345.064082,7001.514918
182,1/1/2020,7165.72,7238.14,7174.33,7136.05,3350.630049,1577836800,8095.9045,9315.9302,6875.8788
0,1/1/2020,7165.72,7238.14,7174.33,7136.05,3350.630049,1577836800,8023.1765,9280.296408,6766.056592
1,12/31/2019,7218.01,7298.67,7165.72,7111,6755.968835,1577750400,7946.586,9216.618222,6676.553778
2,12/30/2019,7384.57,7386.28,7218,7200,7347.220883,1577664000,7862.02,9088.874667,6635.165333
3,12/29/2019,7302.67,7531,7384.89,7278.07,6557.312295,1577577600,7786.2935,8931.948429,6640.638571
4,12/28/2019,7245.83,7346,7302.67,7232.55,4621.761363,1577491200,7715.689,8795.94525,6635.43275
5,12/27/2019,7194.13,7254,7245.83,7053.32,8492.976036,1577404800,7637.54,8611.036426,6664.043574
6,12/26/2019,7192.12,7432.1,7194.13,7140,7669.032901,1577318400,7556.462,8382.970152,6729.953848
7,12/25/2019,7255.01,7265.12,7192.12,7115.5,3299.65944,1577232000,7510.843,8311.637131,6710.048869
8,12/24/2019,7310.79,7426.15,7255.01,7151.08,7797.313517,1577145600,7464.553,8210.219905,6718.886095
9,12/23/2019,7514.74,7688.99,7310.79,7259.19,15139.33988,1577059200,7429.0925,8131.953569,6726.231431
10,12/22/2019,7143.01,7521.55,7513.06,7125,10202.17603,1576972800,7394.841,8005.135764,6784.546236
11,12/21/2019,7190,7190,7143.01,7099.57,3423.261908,1576886400,7361.3025,7949.13085,6773.47415
12,12/20/2019,7149.13,7220,7190,7073.66,6020.2269,1576800000,7318.527,7818.990908,6818.063092
13,12/19/2019,7288.05,7371.7,7149.12,7044.45,10503.10732,1576713600,7268.057,7591.935586,6944.178414
14,12/18/2019,6616.62,7448.24,7285.53,6430,23097.53224,1576627200,7244.102,7475.069709,7013.134291
15,12/17/2019,6877.04,6933.21,6616.62,6556,14047.39778,1576540800,7207.163,7559.522769,6854.803231
16,12/16/2019,7111,7137,6877.03,6803.24,13170.13695,1576454400,7183.583,7557.385512,6809.780488
17,12/15/2019,7062.92,7220.01,7111,7006.01,4905.194421,1576368000,7172.4105,7540.826715,6803.994285
18,12/14/2019,7249.9,7264.33,7062.91,7008.03,4334.040505,1576281600,7178.305,7535.584038,6821.025962
19,12/13/2019,7185.91,7299.21,7249.9,7183.29,6119.053461,1576195200,7182.0835,7540.710341,6823.456659
20,12/12/2019,7201.24,7298.5,7185.91,7075.01,8578.072251,1576108800,7182.6625,7541.274791,6824.050209
21,12/11/2019,7219.37,7263.31,7201.23,7124.45,5951.559394,1576022400,7184.438,7543.048801,6825.827199
22,12/10/2019,7337.51,7398,7219.37,7156.03,7187.105591,1575936000,7184.5065,7543.14344,6825.86956
23,12/9/2019,7520,7659.38,7337.51,7262.87,10252.89332,1575849600,7182.1375,7536.043294,6828.231706
24,12/8/2019,7502.2,7580.84,7520,7387.5,4243.528167,1575763200,7193.004,7573.400615,6812.607385
25,12/7/2019,7541.76,7643,7502.19,7487,4876.338563,1575676800,7205.822,7609.065673,6802.578327
26,12/6/2019,7393.55,7609.5,7540.08,7305.75,9346.340069,1575590400,7223.1195,7651.753361,6794.485639
27,12/5/2019,7199,7489.87,7393.54,7152.78,9248.376584,1575504000,7233.1905,7667.860171,6798.520829
28,12/4/2019,7302.94,7775,7198.99,7080,16490.16549,1575417600,7230.3895,7665.18262,6795.59638
29,12/3/2019,7305.01,7412.85,7302.94,7237.26,6169.039652,1575331200,7229.997,7664.513177,6795.480823
30,12/2/2019,7405.33,7430,7305.01,7157.33,7029.95626,1575244800,7219.5945,7636.094101,6803.094899
31,12/1/2019,7555.92,7555.92,7404.27,7237.16,8692.587803,1575158400,7232.6575,7655.075919,6810.239081
32,11/30/2019,7759.99,7820,7555.92,7453,6130.425664,1575072000,7250.9535,7695.514117,6806.392883
33,11/29/2019,7432.41,7870.1,7760,7411,10862.78844,1574985600,7281.4975,7775.110764,6787.884236
34,11/28/2019,7524.73,7660.82,7432.41,7370.62,8646.637005,1574899200,7288.8415,7786.827424,6790.855576
35,11/27/2019,7162.67,7678.76,7523.72,6850,19213.98365,1574812800,7334.1965,7734.719795,6933.673205
36,11/26/2019,7127.01,7340.59,7162.67,7021.84,11857.43287,1574726400,7348.4785,7700.170175,6996.786825
37,11/25/2019,6908.64,7379.99,7127.01,6526,27124.48255,1574640000,7349.279,7698.871509,6999.686491
38,11/24/2019,7329.29,7344,6908.64,6865,10695.00789,1574553600,7341.5655,7721.576072,6961.554928
39,11/23/2019,7283.19,7361.41,7329.29,7102.21,7728.42399,1574467200,7345.535,7723.28443,6967.78557
40,11/22/2019,7616.48,7720,7283.03,6775.47,33676.50951,1574380800,7350.391,7722.258794,6978.523206
41,11/21/2019,8082.97,8114.97,7616.46,7374.5,16947.01843,1574294400,7371.1525,7753.605423,6988.699577
