,date,open,high,close,low,volume,time,bb_bbm,bb_bbh,bb_bbl
478,2017-04-24,1251.91,1261.16,1257.29,1246.31,5906.25903817,1492992000,1205.951,1268.5108554666097,1143.3911445333904
479,2017-04-25,1256.65,1287.0,1281.16,1256.16,8117.86793375,1493078400,1213.3595,1274.684937291577,1152.034062708423
480,2017-04-26,1281.18,1320.0,1298.44,1279.5,9597.58080942,1493164800,1218.6665,1289.428001192408,1147.9049988075922
481,2017-04-27,1297.56,1360.0,1349.26,1295.39,10484.92361594,1493251200,1226.4295,1316.1812608685377,1136.6777391314622
482,2017-04-28,1349.77,1381.01,1353.34,1300.2,14008.47741677,1493337600,1234.8715,1338.0216213329543,1131.7213786670457
483,2017-04-29,1352.96,1369.5,1365.43,1335.64,9669.26577868,1493424000,1242.5945,1359.6253363594963,1125.5636636405036
484,2017-04-30,1364.98,1394.51,1384.55,1334.02,10543.183517,1493510400,1251.322,1382.5063441268935,1120.1376558731063
485,2017-05-01,1384.55,1466.69,1436.5,1370.98,16992.30099696,1493596800,1261.9474999999998,1415.1352861808937,1108.7597138191059
486,2017-05-02,1436.5,1492.93,1471.99,1426.51,12031.58419061,1493683200,1274.8385,1451.3854307889642,1098.291569211036
487,2017-05-03,1471.79,1533.0,1533.0,1453.68,16319.00509692,1493769600,1292.636,1495.9061862448189,1089.365813755181
488,2017-05-04,1533.0,1665.0,1563.39,1482.06,26721.20592273,1493856000,1312.1185,1539.3514010750941,1084.885598924906
489,2017-05-05,1561.47,1630.0,1551.3,1535.11,16888.18805884,1493942400,1330.741,1571.857280404297,1089.624719595703
490,2017-05-06,1551.3,1598.89,1585.39,1551.3,9367.70501254,1494028800,1351.111,1605.6300800627798,1096.5919199372204
491,2017-05-07,1585.49,1618.31,1609.57,1563.87,11737.5699792,1494115200,1372.094,1638.893316745759,1105.2946832542411
492,2017-05-08,1611.1,1713.0,1713.0,1608.0,15894.92006435,1494201600,1397.6470000000002,1690.9437023408273,1104.350297659173
493,2017-05-09,1712.99,1794.7,1720.43,1630.0,19878.9688314,1494288000,1422.958,1735.317272543659,1110.598727456341
494,2017-05-10,1720.24,1799.99,1794.99,1691.3,13458.24717656,1494374400,1450.9,1790.2337733265051,1111.566226673495
495,2017-05-11,1794.95,1889.0,1837.93,1770.95,15726.10460336,1494460800,1480.297,1845.7777161041524,1114.8162838958476
496,2017-05-12,1837.98,1838.0,1695.61,1651.01,16527.80375242,1494547200,1502.7275,1863.2133999669807,1142.2416000330193
497,2017-05-13,1695.56,1792.96,1792.73,1610.0,12379.99373457,1494633600,1529.7649999999999,1892.0789615030094,1167.4510384969903
498,2017-05-14,1791.7,1829.0,1799.99,1763.33,6806.48511914,1494720000,1556.9,1914.7853989757118,1199.0146010242884
499,2017-05-15,1799.98,1802.99,1747.81,1702.42,10191.85424893,1494806400,1580.2324999999998,1923.7250802328258,1236.739919767174
500,2017-05-16,1747.81,1777.76,1777.48,1690.14,11414.50874225,1494892800,1604.1844999999998,1932.1971096646353,1276.1718903353644
501,2017-05-17,1777.49,1840.0,1813.23,1745.05,13813.22143771,1494979200,1627.383,1945.4746449138593,1309.2913550861408
502,2017-05-18,1813.23,1900.0,1899.16,1800.0,11391.00937384,1495065600,1654.6740000000002,1967.652807934347,1341.6951920656534
503,2017-05-19,1899.47,1980.0,1976.23,1890.73,18971.77074076,1495152000,1685.214,1998.5384352679903,1371.8895647320096
504,2017-05-20,1976.22,2059.0,2058.91,1970.04,13176.28271359,1495238400,1718.932,2040.6066175003634,1397.2573824996366
505,2017-05-21,2058.89,2102.68,2057.0,1988.6,17762.48439112,1495324800,1749.9569999999999,2076.3444762364593,1423.5695237635405
506,2017-05-22,2056.99,2298.0,2123.29,1975.0,29431.53634619,1495411200,1782.5220000000002,2121.2095298915,1443.8344701085005
507,2017-05-23,2123.29,2283.0,2272.75,2100.86,17640.94851589,1495497600,1819.5095000000001,2200.100349836154,1438.9186501638465
508,2017-05-24,2272.74,2474.69,2432.97,2266.51,24659.73425375,1495584000,1862.9885,2309.5699803269454,1416.4070196730545
509,2017-05-25,2432.96,2806.0,2355.0,2226.86,37194.83761353,1495670400,1903.1735,2374.300659789166,1432.0463402108342
510,2017-05-26,2362.17,2683.18,2272.7,2052.01,31755.902624,1495756800,1937.539,2411.194514689744,1463.8834853102558
511,2017-05-27,2276.46,2353.35,2099.99,1913.19,32466.17123427,1495843200,1962.0600000000002,2415.612379907775,1508.5076200922254
512,2017-05-28,2099.99,2342.99,2232.78,2099.86,18342.68197108,1495929600,1988.0490000000002,2441.104996313929,1534.9930036860715
513,2017-05-29,2237.0,2357.86,2279.48,2141.12,16926.34457276,1496016000,2016.0014999999999,2468.5462894860866,1563.4567105139129
514,2017-05-30,2279.18,2336.88,2191.58,2112.31,20915.9999948,1496102400,2035.8309999999997,2482.6198712982973,1589.0421287017018
515,2017-05-31,2191.6,2338.91,2303.29,2173.8,21726.930856,1496188800,2059.099,2510.683541803644,1607.5144581963564
516,2017-06-01,2303.61,2488.0,2419.99,2302.0,21390.33504326,1496275200,2095.318,2540.632435768713,1650.0035642312873
517,2017-06-02,2419.98,2478.99,2478.99,2379.44,12890.65884371,1496361600,2129.631,2582.095761054391,1677.166238945609
518,2017-06-03,2478.99,2599.0,2548.05,2448.0,13441.88879769,1496448000,2167.034,2627.9143277381313,1706.153672261869
519,2017-06-04,2548.3,2556.1,2521.36,2469.98,13820.79309963,1496534400,2205.7115,2648.866676987708,1762.5563230122914
520,2017-06-05,2521.43,2698.0,2698.0,2517.02,13599.76890434,1496620800,2251.7375,2698.622373446179,1804.8526265538214
521,2017-06-06,2698.0,2938.55,2871.29,2674.69,28609.64698371,1496707200,2304.6405,2780.899331959059,1828.381668040941
522,2017-06-07,2871.29,2885.0,2685.64,2598.7,19476.18369094,1496793600,2343.9645,2809.567553833421,1878.3614461665793
523,2017-06-08,2690.02,2808.78,2799.73,2611.41,13453.68915971,1496880000,2385.1394999999998,2858.957383726445,1911.3216162735546
524,2017-06-09,2799.76,2861.58,2811.39,2786.2,11440.33561555,1496966400,2422.7635,2906.3892704579102,1939.13772954209
525,2017-06-10,2811.37,2942.04,2931.15,2801.25,18734.85190549,1497052800,2466.471,2967.65687641314,1965.2851235868602
526,2017-06-11,2931.16,2998.99,2998.98,2881.0,16295.4930364,1497139200,2510.2555,3036.256907050406,1984.2540929495945
527,2017-06-12,2998.98,2999.99,2655.71,2463.89,38941.18214331,1497225600,2529.4035,3047.2456829196676,2011.5613170803322
528,2017-06-13,2654.36,2798.99,2709.01,2649.47,19716.97419151,1497312000,2543.2055,3064.7324509613154,2021.6785490386844
529,2017-06-14,2709.02,2827.0,2432.21,2330.0,28257.13485767,1497398400,2547.066,3064.086778011877,2030.0452219881229
530,2017-06-15,2432.21,2525.0,2409.98,2050.0,42025.04188091,1497484800,2553.9300000000003,3059.7216575033704,2048.1383424966302
531,2017-06-16,2409.98,2524.65,2480.43,2287.84,21891.95771822,1497571200,2572.9519999999998,3035.8191517228306,2110.084848277169
532,2017-06-17,2480.44,2679.24,2634.94,2413.96,17601.3141096,1497657600,2593.06,3029.2409005447234,2156.8790994552764
533,2017-06-18,2634.94,2670.0,2515.25,2455.01,13831.60864849,1497744000,2604.8485,3018.662829151379,2191.034170848621
534,2017-06-19,2515.25,2597.0,2596.98,2481.92,13928.55868512,1497830400,2625.1185,2993.157926489888,2257.0790735101123
535,2017-06-20,2596.99,2776.95,2725.08,2585.42,19230.12622071,1497916800,2646.2079999999996,2985.2621181345617,2307.1538818654376
536,2017-06-21,2725.11,2781.59,2643.35,2559.51,18065.09195302,1498003200,2657.376,2980.2157668441814,2334.536233155819
537,2017-06-22,2643.33,2724.69,2679.99,2598.0,12179.55378226,1498089600,2667.4260000000004,2979.7711146664624,2355.0808853335384
538,2017-06-23,2679.93,2743.0,2690.76,2665.0,9674.14014661,1498176000,2674.5615000000003,2982.1563283879386,2366.966671612062
539,2017-06-24,2690.76,2718.37,2574.84,2503.05,12808.47796498,1498262400,2677.2355,2980.3538150834092,2374.1171849165903
540,2017-06-25,2574.86,2625.0,2505.61,2430.05,13739.17133582,1498348800,2667.616,2979.5701687107344,2355.6618312892656
541,2017-06-26,2505.61,2563.9,2407.91,2258.34,20262.76215295,1498435200,2644.447,2961.245066225167,2327.648933774833
542,2017-06-27,2407.91,2575.75,2575.75,2264.0,22151.51962082,1498521600,2638.9525000000003,2956.5131076877383,2321.3918923122624
543,2017-06-28,2573.22,2605.0,2553.12,2457.0,16240.95462101,1498608000,2626.6220000000003,2937.3310879649416,2315.912912035059
544,2017-06-29,2553.13,2591.98,2530.0,2506.1,9048.16102048,1498694400,2612.5525,2913.8623960124037,2311.242603987596
545,2017-06-30,2531.16,2554.01,2455.19,2446.2,11860.9594359,1498780800,2588.7545,2859.2614169152716,2318.2475830847284
546,2017-07-01,2455.19,2515.0,2423.63,2400.0,8448.08879856,1498867200,2559.987,2764.0946769844927,2355.8793230155075
547,2017-07-02,2424.08,2545.0,2516.66,2385.0,9098.28919886,1498953600,2553.0345,2753.0581536487775,2353.010846351223
548,2017-07-03,2515.37,2584.78,2542.41,2479.75,10045.8328211,1499040000,2544.7045,2731.4899681151774,2357.9190318848223
549,2017-07-04,2542.41,2636.1,2602.0,2542.18,10680.56522172,1499126400,2553.194,2734.0975019451143,2372.2904980548856
550,2017-07-05,2602.0,2630.24,2616.96,2551.06,10183.63010323,1499212800,2563.5429999999997,2733.8628180013293,2393.22318199867
551,2017-07-06,2616.96,2623.54,2604.84,2580.69,8207.99657687,1499299200,2569.7635,2736.5375873487424,2402.9894126512577
552,2017-07-07,2604.89,2607.61,2501.15,2472.0,11640.78157115,1499385600,2563.074,2729.5869599040448,2396.5610400959554
553,2017-07-08,2501.15,2563.5,2561.11,2471.22,7869.88131277,1499472000,2565.367,2730.439344394832,2400.2946556051684
554,2017-07-09,2560.84,2579.84,2508.99,2500.0,5647.43426949,1499558400,2560.9674999999997,2727.121805857555,2394.8131941424444
555,2017-07-10,2508.0,2523.0,2331.05,2250.0,15554.0050949,1499644800,2541.2660000000005,2718.015782958866,2364.516217041135
556,2017-07-11,2330.93,2410.0,2310.01,2265.0,15670.55064724,1499731200,2524.5989999999997,2721.4262570453748,2327.7717429546246
557,2017-07-12,2310.0,2415.0,2383.42,2250.0,13834.47197463,1499817600,2509.7705,2702.1723214544922,2317.368678545508
558,2017-07-13,2384.35,2416.79,2340.0,2308.14,9541.53943311,1499904000,2492.2324999999996,2679.3183087483017,2305.1466912516976
559,2017-07-14,2340.0,2349.28,2217.24,2150.0,13549.1778099,1499990400,2474.3525,2692.25545416769,2256.44954583231
560,2017-07-15,2217.02,2224.82,1964.31,1964.31,16334.68864717,1500076800,2447.2875,2757.7466835249948,2136.828316475005
561,2017-07-16,1964.33,2043.94,1911.78,1758.2,21740.89274035,1500163200,2422.4809999999998,2811.0257128401136,2033.9362871598858
562,2017-07-17,1911.79,2238.07,2235.19,1909.58,21436.7645371,1500249600,2405.453,2795.4843951517323,2015.4216048482676
563,2017-07-18,2235.14,2393.43,2308.15,2134.37,23795.59414253,1500336000,2393.2045000000003,2779.283316278499,2007.1256837215017
564,2017-07-19,2307.48,2396.0,2258.99,2216.0,18567.47611252,1500422400,2379.654,2764.5987919065883,1994.7092080934115
565,2017-07-20,2258.99,2957.0,2873.48,2258.99,36509.30587417,1500508800,2400.5685,2841.0960403093504,1960.040959690649
566,2017-07-21,2873.45,2880.0,2657.45,2608.27,23062.18542954,1500595200,2412.2595,2866.802182593183,1957.7168174068177
567,2017-07-22,2661.05,2869.88,2825.27,2646.95,12225.61763679,1500681600,2427.6899999999996,2915.1243963242705,1940.2556036757285
568,2017-07-23,2825.27,2848.0,2754.28,2691.0,10194.97475019,1500768000,2438.2835,2944.0932188578,1932.4737811422
569,2017-07-24,2755.19,2799.2,2762.26,2726.8,8105.64511248,1500854400,2446.2965,2967.082612575025,1925.5103874249749
570,2017-07-25,2761.68,2782.44,2564.0,2449.69,19195.82260736,1500940800,2443.6485000000002,2961.4667539955567,1925.8302460044438
571,2017-07-26,2564.0,2614.0,2525.99,2403.0,13019.03454142,1501027200,2439.7059999999997,2953.742044977399,1925.6699550226006
572,2017-07-27,2525.98,2686.2,2664.99,2514.1,10034.52706572,1501113600,2447.898,2970.736524961586,1925.0594750384143
573,2017-07-28,2664.99,2825.11,2786.07,2655.55,17189.24674204,1501200000,2459.1459999999997,3000.5910314630346,1917.7009685369649
574,2017-07-29,2786.07,2790.99,2700.21,2656.0,9860.13224068,1501286400,2468.707,3019.9987165748153,1917.4152834251845
575,2017-07-30,2700.2,2739.98,2723.99,2500.0,8460.182768,1501372800,2488.354,3046.585610011478,1930.122389988522
576,2017-07-31,2723.99,2900.0,2856.88,2700.0,11462.1802407,1501459200,2515.6975,3089.659892944875,1941.7351070551254
577,2017-08-01,2856.89,2925.0,2732.59,2676.01,9772.96947501,1501545600,2533.156,3111.1894207777323,1955.1225792222676
578,2017-08-02,2731.6,2758.06,2699.9,2650.0,8422.27537735,1501632000,2551.151,3126.412870521597,1975.8891294784025
579,2017-08-03,2699.9,2799.0,2787.02,2699.89,7425.95745626,1501718400,2579.64,3142.2297733162295,2017.0502266837702
580,2017-08-04,2787.05,2877.79,2857.34,2760.0,7714.98047973,1501804800,2624.2915000000003,3122.517837572601,2126.0651624273996
581,2017-08-05,2857.34,3335.0,3243.49,2857.34,21614.60061123,1501891200,2690.877,3144.3544494547737,2237.3995505452262
582,2017-08-06,3243.5,3278.42,3222.22,3150.0,8666.20078218,1501977600,2740.2285,3199.3956409095026,2281.0613590904977
583,2017-08-07,3222.22,3416.0,3398.23,3190.0,11325.4162028,1502064000,2794.7324999999996,3292.9358199357534,2296.529180064246
584,2017-08-08,3398.23,3489.0,3422.43,3349.91,16014.00638269,1502150400,2852.9044999999996,3358.935572859174,2346.8734271408252
585,2017-08-09,3423.28,3428.29,3342.8,3232.62,13076.14627076,1502236800,2876.3705,3425.7152770016633,2327.0257229983367
586,2017-08-10,3342.8,3448.0,3444.98,3317.0,9348.35914865,1502323200,2915.7470000000003,3507.9089412323015,2323.585058767699
587,2017-08-11,3444.98,3725.0,3656.15,3416.86,15315.75236128,1502409600,2957.291,3629.417663565736,2285.1643364342644
588,2017-08-12,3656.14,3974.0,3874.0,3622.87,18972.1433559,1502496000,3013.2769999999996,3787.256914470658,2239.297085529341
589,2017-08-13,3874.0,4200.0,4060.47,3850.0,23522.1419857,1502582400,3078.1875,3966.3947646376,2189.9802353624
590,2017-08-14,4060.47,4328.0,4320.6,3985.01,20059.96196841,1502668800,3166.0175000000004,4172.94138806454,2159.093611935461
591,2017-08-15,4320.53,4434.42,4159.93,3807.14,32018.16155552,1502755200,3247.7144999999996,4297.878053213978,2197.550946786021
592,2017-08-16,4159.93,4385.5,4370.01,3928.82,17969.62620634,1502841600,3332.9655,4454.46825335329,2211.46274664671
593,2017-08-17,4370.01,4469.0,4280.01,4180.0,19980.89160504,1502928000,3407.6625,4571.711286758961,2243.6137132410386
594,2017-08-18,4280.01,4350.0,4101.72,3960.47,20823.05141554,1503014400,3477.738,4631.693211376945,2323.7827886230543
595,2017-08-19,4101.72,4186.1,4157.41,4000.0,10502.74082464,1503100800,3549.4089999999997,4685.115518831344,2413.702481168655
596,2017-08-20,4157.41,4190.21,4050.99,4044.52,8331.87235879,1503187200,3609.1145000000006,4718.1536006357765,2500.0753993642247
597,2017-08-21,4050.99,4089.99,4002.0,3950.88,12417.65707555,1503273600,3672.585,4717.126273794393,2628.043726205608
598,2017-08-22,4002.0,4145.0,4092.0,3583.46,21922.49731034,1503360000,3742.19,4700.128210512563,2784.2517894874372
599,2017-08-23,4092.0,4247.88,4143.49,4058.26,11746.0041498,1503446400,3810.0134999999996,4675.452058634298,2944.5749413657013
600,2017-08-24,4142.5,4349.99,4312.03,4112.76,10247.98420911,1503532800,3882.7479999999996,4655.217690372387,3110.2783096276125
601,2017-08-25,4312.03,4453.9,4360.0,4284.01,10918.77972836,1503619200,3938.5735,4678.889117105982,3198.2578828940177
602,2017-08-26,4360.0,4374.39,4344.32,4260.01,6146.47876206,1503705600,3994.6785000000004,4677.151727233869,3312.2052727661317
603,2017-08-27,4344.32,4392.0,4340.11,4309.87,7041.34420177,1503792000,4041.7725,4681.782459418611,3401.762540581389
604,2017-08-28,4343.5,4396.0,4384.99,4200.0,10452.60382073,1503878400,4089.9005000000006,4679.128940096889,3500.6720599031123
605,2017-08-29,4384.99,4656.83,4599.0,4350.0,14509.95812379,1503964800,4152.7105,4673.876883201193,3631.544116798807
606,2017-08-30,4599.01,4635.21,4581.98,4500.55,10383.4343046,1504051200,4209.5605000000005,4651.561266491432,3767.559733508569
607,2017-08-31,4581.98,4769.03,4743.94,4580.84,13628.46777811,1504137600,4263.95,4687.4962907876925,3840.4037092123067
608,2017-09-01,4743.94,4948.0,4947.99,4706.0,16762.80580838,1504224000,4317.6494999999995,4798.302034643283,3836.996965356716
609,2017-09-02,4948.0,4980.0,4649.99,4500.0,19577.18874549,1504310400,4347.1255,4833.349011668259,3860.9019883317414
610,2017-09-03,4642.39,4749.99,4626.05,4524.0,11569.36076538,1504396800,4362.398,4863.296553785109,3861.4994462148916
611,2017-09-04,4626.05,4628.05,4498.25,4234.16,20518.88448285,1504483200,4379.314,4874.538446020199,3884.0895539798007
612,2017-09-05,4498.46,4514.95,4432.51,4242.38,17315.43019201,1504569600,4382.439,4878.177680592925,3886.7003194070758
613,2017-09-06,4432.51,4692.0,4616.18,4431.0,16174.30433105,1504656000,4399.2474999999995,4902.691009993935,3895.803990006064
614,2017-09-07,4616.18,4665.44,4624.18,4475.01,8455.04147983,1504742400,4425.3705,4918.4629117232125,3932.278088276788
615,2017-09-08,4624.18,4679.99,4350.0,4140.0,22102.7184586,1504828800,4435.0,4914.108332175526,3955.891667824474
616,2017-09-09,4350.0,4449.95,4334.36,4180.0,10073.89558667,1504915200,4449.1685,4897.805050328898,4000.5319496711018
617,2017-09-10,4334.36,4349.99,4251.36,4139.0,10078.69985674,1505001600,4461.6365,4872.107762393622,4051.165237606377
618,2017-09-11,4251.36,4365.0,4210.72,4111.14,9068.25507562,1505088000,4467.5725,4859.50527795435,4075.63972204565
619,2017-09-12,4210.72,4375.37,4164.52,4080.0,12373.3985777,1505174400,4468.624000000001,4857.171487465836,4080.076512534165
620,2017-09-13,4164.52,4174.53,3855.32,3726.0,22842.53225552,1505260800,4445.788500000001,4913.9843275027815,3977.5926724972196
621,2017-09-14,3855.61,3923.0,3250.4,3230.05,36363.92501211,1505347200,4390.3085,5091.175114364683,3689.441885635317
622,2017-09-15,3249.99,3894.48,3740.02,2975.01,54488.48241948,1505433600,4360.0935,5116.211390577266,3603.975609422734
623,2017-09-16,3740.02,4042.98,3726.51,3600.0,19031.68597217,1505520000,4329.413500000001,5134.494214643579,3524.3327853564224
624,2017-09-17,3726.51,3841.0,3719.97,3475.64,11718.88020167,1505606400,4296.1625,5143.15657763869,3449.168422361311
625,2017-09-18,3719.98,4130.0,4100.0,3717.56,16906.72338998,1505692800,4271.2125,5110.416165718289,3432.00883428171
626,2017-09-19,4100.0,4125.22,3910.11,3850.44,13781.15538642,1505779200,4237.619000000001,5078.16192863364,3397.0760713663612
627,2017-09-20,3910.11,4044.0,3872.06,3850.01,9910.40111429,1505865600,4194.025,5015.22238980346,3372.82761019654
628,2017-09-21,3872.07,3903.57,3617.47,3571.0,14978.48542601,1505952000,4127.499000000001,4908.173585007106,3346.824414992895
629,2017-09-22,3617.47,3767.77,3619.01,3509.79,12649.02130076,1506038400,4075.95,4847.919205137107,3303.9807948628923
630,2017-09-23,3619.01,3818.89,3787.33,3580.0,6595.93530667,1506124800,4034.014,4772.282406594795,3295.745593405205
631,2017-09-24,3787.33,3789.36,3669.01,3630.01,4692.79090244,1506211200,3992.5519999999997,4714.844476538429,3270.25952346157
632,2017-09-25,3669.01,3969.37,3919.78,3669.01,9583.73758911,1506297600,3966.9155,4660.762778281769,3273.068221718231
633,2017-09-26,3919.98,3960.0,3885.09,3854.29,5893.22353833,1506384000,3930.361,4557.345309210381,3303.376690789619
634,2017-09-27,3885.09,4228.39,4200.0,3880.36,12072.66869574,1506470400,3909.1520000000005,4465.5458482622,3352.758151737801
635,2017-09-28,4200.0,4269.95,4189.42,4122.0,7903.94689054,1506556800,3901.1230000000005,4436.0593453384145,3366.186654661586
636,2017-09-29,4189.42,4212.99,4156.99,4015.17,10360.83388071,1506643200,3892.2545,4403.52450410646,3380.98449589354
637,2017-09-30,4156.99,4356.28,4339.0,4143.52,6235.07845604,1506729600,3896.6364999999996,4421.465201321697,3371.8077986783023
638,2017-10-01,4339.01,4396.99,4394.81,4256.92,5366.91196997,1506816000,3905.8410000000003,4458.119872197751,3353.56212780225
639,2017-10-02,4394.81,4470.0,4392.71,4354.23,8647.75799194,1506902400,3917.2504999999996,4499.072264408155,3335.428735591844
640,2017-10-03,4392.71,4419.95,4307.99,4240.0,10606.10621945,1506988800,3939.8840000000005,4545.058237931539,3334.7097620684617
641,2017-10-04,4307.99,4344.0,4214.84,4175.3,6555.27096872,1507075200,3988.1059999999998,4514.391983336073,3461.8200166639263
642,2017-10-05,4214.84,4365.21,4320.04,4150.01,6482.32778439,1507161600,4017.107,4549.403353213149,3484.810646786851
643,2017-10-06,4320.02,4407.0,4362.99,4299.99,6441.72560363,1507248000,4048.9309999999996,4584.025408862602,3513.8365911373976
644,2017-10-07,4363.0,4449.42,4425.0,4320.0,4178.25089288,1507334400,4084.1825,4620.836824528385,3547.528175471615
645,2017-10-08,4425.0,4612.0,4603.49,4420.01,7159.77178341,1507420800,4109.357,4691.893573516219,3526.8204264837814
646,2017-10-09,4603.5,4875.39,4769.55,4561.0,14273.86832882,1507507200,4152.329,4793.572771428632,3511.085228571367
647,2017-10-10,4769.55,4925.65,4750.0,4701.53,13709.70806252,1507593600,4196.226,4873.8820855891545,3518.569914410845
648,2017-10-11,4750.0,4869.97,4814.99,4720.21,7238.87876179,1507680000,4256.102,4930.237969121968,3581.966030878032
649,2017-10-12,4814.99,5440.92,5440.0,4809.59,20097.68845511,1507766400,4347.1515,5134.834755281597,3559.4682447184027
650,2017-10-13,5440.0,5867.0,5624.8,5390.0,26597.9752588,1507852800,4439.025,5361.239219246272,3516.810780753727
651,2017-10-14,5624.87,5839.8,5819.13,5567.86,8999.20367594,1507939200,4546.531000000001,5579.295372059771,3513.766627940231
652,2017-10-15,5819.13,5849.83,5693.7,5455.5,11817.32828781,1508025600,4635.227000000001,5739.659119346414,3530.7948806535874
653,2017-10-16,5693.7,5785.3,5754.9,5575.55,8820.66040004,1508112000,4728.7175,5878.935233090135,3578.499766909865
654,2017-10-17,5754.9,5769.99,5594.0,5525.0,9121.4068495,1508198400,4798.4175,5980.535427922171,3616.299572077828
655,2017-10-18,5593.97,5600.0,5574.44,5102.0,17620.49150442,1508284800,4867.6685,6061.1870732157695,3674.14992678423
656,2017-10-19,5574.02,5750.0,5704.01,5529.44,8908.55652227,1508371200,4945.0195,6144.783856304606,3745.2551436953945
657,2017-10-20,5704.0,6063.99,5989.1,5630.0,16708.981564,1508457600,5027.5245,6275.232439294692,3779.8165607053093
658,2017-10-21,5989.1,6189.1,6024.86,5868.26,14614.73525277,1508544000,5109.027,6393.1899818539405,3824.8640181460596
659,2017-10-22,6024.85,6082.3,6005.05,5755.95,10770.42951293,1508630400,5189.644,6486.1884826985315,3893.0995173014685
660,2017-10-23,6005.05,6057.02,5905.99,5650.98,16446.78333056,1508716800,5269.544,6535.505736710869,4003.58226328913
661,2017-10-24,5906.0,5906.0,5525.43,5462.19,18281.54006372,1508803200,5335.0735,6508.145569742947,4162.0014302570535
662,2017-10-25,5525.43,5765.0,5739.97,5376.71,14136.58125946,1508889600,5406.070000000001,6493.574346051087,4318.565653948915
663,2017-10-26,5739.97,6000.0,5891.61,5701.0,11850.82718824,1508976000,5482.501,6476.908136275681,4488.09386372432
664,2017-10-27,5891.61,5998.0,5780.0,5708.8,9337.84412481,1509062400,5550.251,6424.62206578157,4675.87993421843
665,2017-10-28,5780.0,5894.0,5752.01,5715.0,5453.79798889,1509148800,5607.677,6369.388125928981,4845.965874071018
666,2017-10-29,5752.01,6298.99,6140.01,5728.0,12509.85515088,1509235200,5676.2,6367.290836431794,4985.109163568206
667,2017-10-30,6140.01,6200.0,6124.16,6028.0,8341.53244599,1509321600,5744.908,6316.998667170856,5172.817332829145
668,2017-10-31,6124.16,6472.13,6445.01,6095.96,15024.49558504,1509408000,5826.409000000001,6301.590169866814,5351.227830133187
669,2017-11-01,6445.01,6784.0,6783.69,6363.59,20571.58188569,1509494400,5893.5935,6494.556989382668,5292.630010617332
670,2017-11-02,6783.69,7445.0,7039.98,6759.0,35889.38819701,1509580800,5964.3525,6732.154677383595,5196.550322616405
671,2017-11-03,7039.99,7449.99,7170.01,6955.89,24759.33130603,1509667200,6031.8965,6958.058204245532,5105.734795754468
672,2017-11-04,7170.01,7498.0,7412.55,7011.1,13668.92328073,1509753600,6117.839,7207.1490991343035,5028.528900865696
673,2017-11-05,7412.35,7630.0,7392.0,7310.0,16504.95764862,1509840000,6199.694,7407.231922889375,4992.156077110626
674,2017-11-06,7391.95,7432.49,6969.76,6900.73,24287.52091386,1509926400,6268.482,7486.86123652038,5050.10276347962
675,2017-11-07,6969.76,7232.84,7126.63,6968.49,14505.79432211,1510012800,6346.0915,7575.440825639781,5116.74217436022
676,2017-11-08,7128.99,7898.0,7467.96,7031.66,38184.63758966,1510099200,6434.289,7718.597617177344,5149.980382822656
677,2017-11-09,7467.97,7470.01,7156.0,7079.0,18059.36167926,1510185600,6492.634,7796.6151242560145,5188.6528757439855
678,2017-11-10,7156.0,7350.0,6577.62,6426.0,34072.93239507,1510272000,6520.272,7806.737451251598,5233.806548748402
679,2017-11-11,6577.63,6894.99,6346.7,6201.01,25651.2940802,1510358400,6537.3544999999995,7804.935194085776,5269.773805914223
680,2017-11-12,6346.64,6486.0,5886.35,5511.11,52487.43253081,1510444800,6536.3725,7805.937033277052,5266.807966722949
681,2017-11-13,5886.35,6841.45,6535.87,5850.0,36435.45627543,1510531200,6586.894499999999,7768.919591552196,5404.869408447803
682,2017-11-14,6535.87,6748.0,6605.0,6450.0,20256.43299376,1510617600,6630.145999999999,7746.528500819488,5513.76349918051
683,2017-11-15,6605.0,7349.0,7294.0,6605.0,27878.77629558,1510704000,6700.2654999999995,7798.307508767867,5602.223491232132
684,2017-11-16,7294.0,7985.37,7838.53,7130.0,29352.77615064,1510790400,6803.192,7922.599116157464,5683.784883842536
685,2017-11-17,7838.54,7988.5,7714.71,7536.0,25045.6530014,1510876800,6901.327,7978.233064726152,5824.420935273848
686,2017-11-18,7714.7,7847.98,7777.01,7502.0,14707.53684425,1510963200,6983.176999999999,8065.01451582387,5901.339484176127
687,2017-11-19,7777.01,8098.62,8031.82,7700.0,14765.96963561,1511049600,7078.5599999999995,8176.890155699988,5980.229844300011
688,2017-11-20,8031.83,8293.25,8256.01,7969.0,15693.26060594,1511136000,7169.110000000001,8339.807442091662,5998.412557908339
689,2017-11-21,8256.01,8375.0,8109.0,7802.99,31256.2619911,1511222400,7235.3755,8460.094636005866,6010.656363994133
690,2017-11-22,8109.0,8298.98,8250.0,8103.13,13690.8317595,1511308800,7295.8765,8593.39419660801,5998.358803391991
691,2017-11-23,8250.0,8274.98,8031.16,8031.16,11919.91670069,1511395200,7338.934000000001,8673.5111876126,6004.356812387403
692,2017-11-24,8031.16,8324.0,8215.01,7900.0,14748.71323788,1511481600,7379.056999999999,8767.248203560932,5990.865796439066
693,2017-11-25,8215.01,8795.5,8795.5,8203.98,16482.32785846,1511568000,7449.231999999999,8968.64153838784,5929.82246161216
